1.7284592,-1.6047305,-8.910437,-8.0397835,-10.358144,3.6178668,-13.077842,-13.912427,-12.355894,-12.072796,-12.888574,0.8486575,-10.0660515,-4.0554695,-0.051771514,-12.383492,6.6207247,6.2606993,6.401783,3.9239295
-0.90298045,0.8617519,1.627236,-0.35015494,-3.1237075,-1.003593,3.499077,-3.9526103,-1.5626749,-1.2124932,-1.116965,-2.4896731,-2.2459564,-1.452166,-0.9857749,-1.8873717,-0.8344403,-1.2012625,-1.5341746,-1.3026997
-4.0050764,4.9719725,-3.925051,6.249262,-5.576174,1.2800546,-4.270721,6.7401333,-8.106365,-6.6763425,8.722062,-6.554187,-0.06220775,-7.963116,-0.21404885,-2.1989553,-0.7454392,7.5236893,-11.080954,-8.883267
3.4107594,-6.72099,-6.784349,2.2578514,-2.906506,-9.43519,-2.6281624,0.97623783,6.408987,6.8145056,-9.193536,-3.9554765,-5.367314,-10.573342,-8.075408,4.4850874,-0.6946299,-6.133912,-11.018803,3.4121816
-2.5589807,-1.1877273,0.6348237,7.4854245,3.1879632,0.44153273,-3.7326803,-5.682947,1.9874202,-2.966572,-5.7370124,1.8925993,3.9587944,-2.4067948,4.150301,-4.9454684,-1.4852144,-2.3234913,-0.5846514,7.138413
0.32069817,1.3079933,2.7634768,-3.3039746,7.857294,-11.208754,-9.120245,-12.453811,-4.78976,-12.927156,-7.9899426,-12.284664,-11.356495,4.2372513,-9.648896,8.469051,-8.685932,0.9297011,-2.6045609,6.451518
-0.9162662,0.59096956,1.4512477,0.53374,-2.226643,1.0039426,0.70522916,-1.5123806,-1.5937089,-0.99750924,-1.1910855,-2.0867674,-2.286775,0.4446584,-1.0160284,-1.379237,-1.1531771,-1.1974705,-1.3865978,-1.1003373
-1.2164668,2.379394,1.6600684,-4.8455048,-5.6384187,-0.6258631,-0.3018683,-7.3519993,-3.042698,-3.4974823,-3.52949,-2.7707214,-2.354515,-2.1145144,-5.1255517,3.1301048,-1.1614394,-4.619736,-1.5271112,-4.7399263
-0.9135985,0.63723177,2.5104907,0.4474124,-0.84549266,-0.20741874,-0.7138048,-0.8948847,-0.97738403,-0.78015554,-0.8744521,-1.3040195,-1.1006562,-1.0207528,-0.54445106,-0.22505555,-1.2080599,-0.9211416,-1.2623432,-0.977994
-1.698308,-4.2167096,4.023814,-6.0223775,2.283632,7.575397,-1.1286403,2.9497337,-3.953422,0.31591558,-2.7861054,3.2690594,4.6543026,-3.551625,-8.209957,-1.2281914,-1.2702398,-5.6747746,-4.1305914,-6.103785
0.36026716,-0.47814596,1.5286667,-4.248216,-0.657779,0.57606834,-0.7766748,-1.0467783,-1.6329321,2.7923925,-3.1703563,-1.404229,-0.46761814,-1.3112154,-0.982056,-0.8342342,-1.0367398,-1.1622415,-3.1374826,-3.9395878
-0.8664267,1.6558266,0.6001193,-4.969926,-0.704583,1.0812602,0.9645551,-1.0672004,-0.9438697,-0.6461817,-0.9899664,-1.2110573,-0.88787603,-1.1451474,-0.8991294,1.5912384,-0.952819,-1.1652969,-1.2381545,-1.750007
-2.881467,0.07529887,2.3360755,-2.5310714,5.0957513,-2.8625455,3.347804,0.77463317,-3.7219937,1.8849077,6.3345675,5.8898826,-6.6444445,-7.115519,-3.153347,-3.2559054,-1.7233944,6.3808784,-10.074117,-4.885511
0.010707773,-5.6716847,5.096465,-2.5701888,-8.308166,-2.8462627,8.892895,4.731258,2.7141054,-4.6012135,1.7558106,-6.313423,-4.2572503,5.6732893,-2.9713855,-4.149182,5.458413,-14.476641,-2.769459,-2.5474582
1.2684107,0.6065995,-8.082175,-0.6515569,1.0706162,1.6555175,2.1634185,-6.0165534,5.7194314,4.0288677,-0.9669498,-1.9030246,-5.5509305,-6.6148963,-3.4161181,5.360582,-1.2612004,-5.1256523,-0.8276619,-9.968721
-0.9449403,1.0627767,1.397973,4.276559,-2.7525797,-2.6962023,-1.4955453,-3.558572,2.038316,-0.61088884,-1.7979134,-1.810993,-6.4817038,-4.740774,2.7134204,-0.65756714,-0.6304288,-1.2698874,-0.050120983,-1.5627857
3.2239354,-6.1787844,-1.6230079,0.5745287,-4.5519714,-3.5147073,-3.7996993,3.711116,-10.781988,-6.9424934,-9.673524,-9.384462,-7.1983204,0.27475655,3.432858,3.9615011,-6.2721343,2.8927372,3.8025482,-5.6836886
-1.4289337,-0.19783825,-0.56822115,5.5069013,7.2186394,1.6150776,4.0994864,-7.2845774,-9.482975,-7.4417496,-14.698587,-3.807669,7.3619704,-4.7150574,-8.771736,-7.1648536,-10.32509,-10.431772,-10.00292,-6.38522
