0.25034934,-1.4892305,-5.3366966,-8.399092,-6.9376516,1.4344282,-7.8110294,-5.9040227,-7.79667,-7.074106,-10.562077,2.3255587,-4.8833423,-3.8305979,-2.411903,-5.694073,4.503419,2.924993,5.5921836,2.7996883
-0.890358,0.90197366,0.6995242,1.1926019,-0.5513708,0.36791745,0.0372401,-0.9143226,-0.88085836,-0.31361273,-1.1683196,-1.2568002,-1.4547685,-1.1375784,-0.82295674,-0.46225265,-0.8592534,-1.279589,-1.3526037,-1.1714922
-2.1577082,3.0293748,-1.2304832,3.9062088,-3.9662268,0.557737,-2.4296122,2.7948384,-4.0748253,-2.7967236,4.930946,-3.5192711,-0.7275015,-2.1005826,-1.372126,-1.4244127,-0.7645796,5.3833923,-6.8491135,-4.528067
1.7421911,-3.6458328,-2.89425,0.4301149,-1.4474717,-5.2762966,-2.1390145,1.6358109,5.910083,2.7294416,-6.4717646,-2.5418253,-4.7700825,-8.153517,-6.538886,2.7280078,-1.4839909,-4.2956734,-8.500591,1.9361695
-1.1324149,0.7260897,0.50256395,2.7780008,1.7914242,-0.23483309,-1.0338748,-3.725448,-0.35942754,-0.29382935,-2.4533725,0.18322513,1.8592404,-0.8533177,3.871024,-6.3661003,-0.77106404,-1.2706708,0.53823346,4.935262
-0.76308036,0.8858053,0.865615,-3.1706293,3.0561688,-6.313635,-4.920901,-7.28045,-6.0248313,-8.734694,-6.6029735,-6.1121283,-6.4322624,1.7120141,-7.0510287,5.6272283,-4.018762,1.0060489,-1.8402652,5.424888
-0.9064179,0.88111705,0.58854985,1.3294752,-0.36759934,0.20866492,-0.04356052,-0.8273345,-1.0994606,-0.8342689,-1.180076,-1.2122281,-1.0703162,-0.79727095,-0.9643666,-0.12821251,-1.0458713,-1.1682271,-1.2492567,-1.0611019
-1.0117961,1.0914586,0.5518703,-0.0037897942,-1.8847146,-2.2810252,0.39826867,-1.464257,-1.2975111,-1.1820872,-2.0728583,-1.3999379,-2.506434,-2.538376,-1.3115841,1.3680692,-1.1135225,-1.1208289,-1.7246314,-1.621743
-0.9111364,0.81522566,0.8931159,1.6503844,0.16350068,-0.5826418,-0.17091182,-0.8528524,-0.9705594,-0.7724691,-1.1138792,-1.3014523,-0.9728675,-0.9245882,-0.69267666,-0.20916016,-1.1173185,-1.0247266,-1.2420921,-0.95442444
-0.37481552,-0.59473693,2.1968114,-3.256564,1.9572417,4.176791,-0.36786312,2.1899836,-2.9516542,0.8138266,-3.729416,1.7829322,2.5500305,-0.4101564,-3.0171423,-0.7061707,0.035217036,-0.64023983,-1.4331073,-1.8857068
0.056795873,-0.094722986,1.0445551,-1.0840844,-0.49526772,0.686264,-0.39366326,-0.79816854,-1.0222108,1.4030334,-1.28185,-0.9861709,-0.72273815,-1.2793527,-0.9209597,-0.77274626,-0.9032956,-0.9919332,-0.94117206,-1.8253059
-0.8585154,0.7791093,0.8955208,-0.23767334,-0.5701161,-0.5608741,1.1307576,-0.7666596,-0.9303183,-0.6441009,-1.0517914,-1.2884552,-0.7546807,-0.97793454,-0.75252765,0.073287606,-0.88673294,-1.1984128,-1.2465432,-0.98103064
-0.3866529,-0.7854627,0.31079724,-1.6471107,1.1282538,0.24355519,4.537121,-1.1966498,-2.481412,1.5949311,5.0294237,3.3987458,-1.4865807,-4.015239,-0.41743666,-3.1791298,-1.2854896,2.4228718,-4.1891775,-0.924577
1.156734,-2.9174144,2.670573,0.26327872,-1.4717944,-3.2994106,6.566864,2.0614557,2.6570072,-2.4309602,1.0635421,-5.968135,-4.56898,1.6323448,-1.7817008,0.22154595,4.748994,-8.721751,-1.6847581,-2.421167
0.1402472,0.63447076,-1.1909913,-0.7869402,-0.9431554,-1.1730493,-0.009996394,-3.8747964,2.975955,3.696468,-1.1112901,-0.9192673,-0.9766082,-1.4416549,-0.46840873,-0.10753325,-0.79617685,-0.8326942,-1.0969673,-3.9424477
-0.9177246,0.86926854,0.6209613,0.5594304,-0.00040954258,0.16900896,2.6051524,-0.75350827,-0.8838157,-0.34192932,-1.002263,-1.1758245,-2.630797,-1.0817059,0.53366226,-0.38788122,-1.0100579,-1.200899,-1.4050454,-0.97405875
